年份,生源地,科类,批次,院校名称,专业名称,专业备注,最低分,最低位次,最高分,平均分
2023,上海,综合,本科批,广东以色列理工学院,数学类,数学与应用数学（中外合作办学）（中外合作办学）,530,12194.0,0,539
2023,上海,综合,本科批,云南大学,电子信息类,电子信息类（含电子信息工程、通信工程专业。归属电子信息与计算机类，大类培养阶段结束后在电子信息类、计算机类下属全部专业范围内分流。其中软件工程、数字媒体技术、网络空间安全、人工智能专业第三、四学年学费为12000元/年）,530,12194.0,0,531
2023,上海,综合,本科批,北京师范大学-香港浸会大学联合国际学院,金融学类,金融数学（中外合作办学）（中外合作办学）,530,12194.0,0,532
2023,上海,综合,本科批,北京协和医学院,护理学类,护理学,530,12194.0,0,538
2023,上海,综合,本科批,东北大学秦皇岛分校,外国语言文学类,外国语言文学类（含英语、日语专业）（外语语种为英语、日语）,530,12194.0,0,530
2023,上海,综合,本科批,华中农业大学,机械类,机械类（含机械设计制造及其自动化、机械电子工程、自动化、机器人工程专业）,530,12194.0,0,532
2023,上海,综合,本科批,北京林业大学,心理学类,应用心理学,531,11977.0,0,533
2023,上海,综合,本科批,北京林业大学,工商管理类,工商管理类,531,11977.0,0,532
2023,上海,综合,本科批,浙江中医药大学,药学类,药学（富春校区）,531,11977.0,0,532
2023,上海,综合,本科批,浙江工业大学,机械类,工业设计,531,11977.0,0,532
2023,上海,综合,本科批,南昌大学,金融学类,金融学,531,11977.0,0,533
2023,上海,综合,本科批,合肥工业大学,材料类,高分子材料与工程,531,11977.0,0,533
2023,上海,综合,本科批,东北大学秦皇岛分校,工商管理类,工商管理类（含信息管理与信息系统、工商管理、会计学、健康服务与管理、电子商务专业）,531,11977.0,0,534
2023,上海,综合,本科批,北京林业大学,外国语言文学类,英语,531,11977.0,0,533
2023,上海,综合,本科批,浙江中医药大学,中药学类,中药学（富春校区）,531,11977.0,0,531
2023,上海,综合,本科批,南京农业大学,植物生产类,园艺,531,11977.0,0,535
2023,上海,综合,本科批,北京交通大学,工商管理类,工商管理（威海校区）（中外合作办学）（合作院校为英国兰卡斯特大学，“4+0”模式。大量全英文授课，专业课全英文教材，须有较高的英语基础）（中外合作办学）,531,11977.0,0,532
2023,上海,综合,本科批,上海中医药大学,药学类,药学（中外合作办学）（外语单科成绩不低于90分。国家级一流本科专业建设点）（中外合作办学）,531,11977.0,0,534
2023,上海,综合,本科批,郑州大学,经济学类,经济学类（含经济学、经济统计学、金融学、国际经济与贸易专业）,531,11977.0,0,532
2023,上海,综合,本科批,郑州大学,新闻传播学类,新闻传播学类（含新闻学、广播电视学、广告学、网络与新媒体专业）,531,11977.0,0,531
2023,上海,综合,本科批,北京林业大学,林业工程类,木材科学与工程（中加合作办学项目）（中外合作办学）,531,11977.0,0,531
2023,上海,综合,本科批,安徽大学,法学类,法学类（含法学、知识产权专业）,531,11977.0,0,536
2023,上海,综合,本科批,北京建筑大学,建筑类,建筑学（实验班。无色盲、色弱）,532,11739.0,0,532
2023,上海,综合,本科批,中国石油大学（华东）,工商管理类,市场营销,532,11739.0,0,532
2023,上海,综合,本科批,北京林业大学,统计学类,统计学,532,11739.0,0,532
2023,上海,综合,本科批,南通大学,临床医学类,临床医学,532,11739.0,0,535
2023,上海,综合,本科批,河北工业大学,经济学类,经济学,532,11739.0,0,532
2023,上海,综合,本科批,广东以色列理工学院,机械类,机械工程（中外合作办学）（中外合作办学）,532,11739.0,0,537
2023,上海,综合,本科批,西北大学,外国语言文学类,外国语言文学类（含英语、日语、俄语专业）,532,11739.0,0,532
2023,上海,综合,本科批,陕西师范大学,生物科学类,生物科学类（含生物科学）（师范、生物科学）（理科基地班、生物技术）（哲民实验班、生态学专业）,532,11739.0,0,533
2023,上海,综合,本科批,北京师范大学-香港浸会大学联合国际学院,计算机类,计算机类（中外合作办学）（含计算机科学与技术）（中外合作办学、数据科学与大数据技术）（中外合作办学专业。大类招生。原则上在第一学年第二学期开始前完成专业确认）（中外合作办学）,533,11501.0,0,536
2023,上海,综合,本科批,中国地质大学（武汉）,经济学类,经济学类（含经济学、国际经济与贸易专业）,533,11501.0,0,534
2023,上海,综合,本科批,浙江中医药大学,中医学类,中医学（第一学年在富春校区，第二学年起在滨文校区）,533,11501.0,0,536
2023,上海,综合,本科批,西北大学,金融学类,金融工程,533,11501.0,0,534
2023,上海,综合,本科批,上海理工大学,理科试验班,理科试验班（办学点校本部；（含数学与应用数学、应用物理学专业））,533,11501.0,0,535
2023,上海,综合,本科批,中国石油大学（北京）,工商管理类,工商管理类（含会计学、财务管理、市场营销专业）,533,11501.0,0,536
2023,上海,综合,本科批,太原理工大学,机械类,机械设计制造及其自动化,533,11501.0,0,534
2023,上海,综合,本科批,太原理工大学,计算机类,数据科学与大数据技术,533,11501.0,0,534
2023,上海,综合,本科批,湖南师范大学,生物科学类,生物科学类（含生物科学、生物技术专业。含世承书院国家生命科学与技术人才培养基地班）,533,11501.0,0,534
2023,上海,综合,本科批,南京农业大学,环境科学与工程类,环境科学与工程类（含环境工程、环境科学、农业资源与环境生态学专业）,533,11501.0,0,534
2023,上海,综合,本科批,福州大学,公共管理类,公共事业管理,533,11501.0,0,534
2023,上海,综合,本科批,广东以色列理工学院,化工与制药类,化学工程与工艺（中外合作办学）（中外合作办学）,533,11501.0,0,533
2023,上海,综合,本科批,南方医科大学,口腔医学类,口腔医学（语种:不限在广州校区）（大一、大二在顺德校区进行书院制培养，大三起在所属学院学习）,533,11501.0,0,534
2023,上海,综合,本科批,河北工业大学,土木类,智能建造,534,11276.0,0,535
2023,上海,综合,本科批,华东政法大学,新闻传播学类,网络与新媒体,534,11276.0,0,537
2023,上海,综合,本科批,广东以色列理工学院,材料类,材料科学与工程（中外合作办学）（中外合作办学）,534,11276.0,0,537
2023,上海,综合,本科批,西北农林科技大学,建筑类,风景园林,534,11276.0,0,534
2023,上海,综合,本科批,西北农林科技大学,食品科学与工程类,食品营养与健康（卓越班）,534,11276.0,0,536
2023,上海,综合,本科批,中国美术学院,建筑类,风景园林,534,11276.0,0,534
2023,上海,综合,本科批,福州大学,中国语言文学类,汉语言文学,534,11276.0,0,536
2023,上海,综合,本科批,大连海事大学,公共管理类,海事管理（外语教学课程主要开设英语课）,534,11276.0,0,535
2023,上海,综合,本科批,大连海事大学,交通运输类,交通运输类（含交通运输、交通管理、物流工程、材料科学与工程、土木工程、交通工程专业）,534,11276.0,0,535
2023,上海,综合,本科批,东北大学秦皇岛分校,经济学类,经济学类（含经济学、金融学、国际经济与贸易专业）,534,11276.0,0,536
2023,上海,综合,本科批,湖南师范大学,计算机类,软件工程,535,11029.0,0,536
2023,上海,综合,本科批,南方医科大学,药学类,药学（语种:不限在广州校区）（大一、大二在顺德校区进行书院制培养，大三起在所属学院学习）,535,11029.0,0,535
2023,上海,综合,本科批,上海中医药大学,生物医学工程类,生物医学工程（中医信息与工程方向。教育部“新工科”建设项目）,535,11029.0,0,537
2023,上海,综合,本科批,浙江中医药大学,临床医学类,临床医学,535,11029.0,0,535
2023,上海,综合,本科批,南京农业大学,食品科学与工程类,食品科学与工程类（含食品科学与工程、食品质量与安全、生物工程、食品营养与健康专业）,535,11029.0,0,537
2023,上海,综合,本科批,南京农业大学,金融学类,投资学,535,11029.0,0,536
2023,上海,综合,本科批,大连海事大学,法学类,法学,535,11029.0,0,539
2023,上海,综合,本科批,合肥工业大学,食品科学与工程类,食品科学与工程类（含食品科学与工程、生物工程、生物技术食品质量与安全、制药工程、药学专业）,535,11029.0,0,536
2023,上海,综合,本科批,河北工业大学,计算机类,软件工程,535,11029.0,0,536
2023,上海,综合,本科批,大连海事大学,机械类,机械类（含机械设计制造及其自动化、船舶与海洋工程、能源与动力工程、救助与打捞工程）（海洋智能装备专业）,535,11029.0,0,535
2023,上海,综合,本科批,太原理工大学,自动化类,自动化,535,11029.0,0,537
2023,上海,综合,本科批,青岛大学,临床医学类,临床医学（无色盲、色弱）,535,11029.0,0,536
2023,上海,综合,本科批,郑州大学,法学类,法学,535,11029.0,0,536
2023,上海,综合,本科批,上海中医药大学,公共卫生与预防医学类,食品卫生与营养学（上海高校应用型本科建设项目）,535,11029.0,0,537
2023,上海,综合,本科批,北京林业大学,生物科学类,生物技术（中加合作办学项目）（中外合作办学）,535,11029.0,0,539
2023,上海,综合,本科批,北京师范大学-香港浸会大学联合国际学院,统计学类,统计学（中外合作办学）（外语单科成绩不低于非英语语种考生慎报）（中外合作办学）,535,11029.0,0,536
2023,上海,综合,本科批,华中农业大学,管理科学与工程类,大数据管理与应用,535,11029.0,0,535
2023,上海,综合,本科批,北京师范大学-香港浸会大学联合国际学院,心理学类,应用心理学（中外合作办学）（中外合作办学）,535,11029.0,0,542
2023,上海,综合,本科批,华北电力大学,外国语言文学类,外国语言文学类（含英语、翻译专业）（语种:英语）,535,11029.0,0,535
2023,上海,综合,本科批,南京农业大学,动物生产类,动物科学,536,10808.0,0,545
2023,上海,综合,本科批,华北电力大学,法学类,法学,536,10808.0,0,536
2023,上海,综合,本科批,华中农业大学,植物生产类,园艺（国家卓越农林人才计划）,536,10808.0,0,536
2023,上海,综合,本科批,海南大学,计算机类,信息安全,536,10808.0,536,536
2023,上海,综合,本科批,大连医科大学,临床医学类,临床医学,536,10808.0,0,536
2023,上海,综合,本科批,西南大学,药学类,药学,536,10808.0,0,540
2023,上海,综合,本科批,兰州大学,工商管理类,工商管理类（含会计学、市场营销、人力资源管理、信息管理与信息系统、行政管理专业）,536,10808.0,0,540
2023,上海,综合,本科批,大连海事大学,自动化类,自动化类（含自动化、电气工程及其自动化、测控技术与仪器专业）,536,10808.0,0,537
2023,上海,综合,本科批,海军军医大学,护理学类,护理学,536,10808.0,0,536
2023,上海,综合,本科批,西北政法大学,法学类,法学（反恐怖主义法方向）,536,10808.0,0,537
2023,上海,综合,本科批,东北师范大学,物理学类,物理学类（含物理学、电子信息科学与技术、材料物理专业）,536,10808.0,0,538
2023,上海,综合,本科批,南昌大学,生物科学类,生物科学类（含生物科学、生物技术专业）,536,10808.0,0,537
2023,上海,综合,本科批,南京医科大学,药学类,临床药学,536,10808.0,0,541
2023,上海,综合,本科批,西北农林科技大学,生物科学类,生物科学类（含生物科学、生物技术、生物工程专业）,536,10808.0,0,540
2023,上海,综合,本科批,西南大学,心理学类,应用心理学,536,10808.0,0,539
2023,上海,综合,本科批,河北工业大学,机械类,机械设计制造及其自动化,536,10808.0,0,537
2023,上海,综合,本科批,中国矿业大学,金融学类,金融学,536,10808.0,0,537
2023,上海,综合,本科批,广州中医药大学,中医学类,针灸推拿学,536,10808.0,0,538
2023,上海,综合,本科批,青海大学,口腔医学类,口腔医学,536,10808.0,0,536
2023,上海,综合,本科批,安徽大学,计算机类,数字媒体技术（中外合作办学）（中外合作办学）,536,10808.0,0,536
2023,上海,综合,本科批,福州大学,工商管理类,会计学,536,10808.0,0,537
2023,上海,综合,本科批,河海大学,外国语言文学类,英语（语种:英语）（大一、大三、大四在南京相应校区，大二在常州校区）,537,10565.0,0,538
2023,上海,综合,本科批,河海大学,环境科学与工程类,环境科学（中外合作办学）（中外合作办学）,537,10565.0,0,538
2023,上海,综合,本科批,苏州大学,护理学类,护理学,537,10565.0,0,537
2023,上海,综合,本科批,南京农业大学,社会学类,社会学类（含法学、社会学、旅游管理、农村区域发展专业）,537,10565.0,0,537
2023,上海,综合,本科批,南京农业大学,经济与贸易类,国际经济与贸易,537,10565.0,0,537
2023,上海,综合,本科批,南方医科大学,中西医结合类,中西医临床医学（语种:不限在广州校区）（大一、大二在顺德校区进行书院制培养，大三起在所属学院学习）,537,10565.0,0,538
2023,上海,综合,本科批,江南大学,工商管理类,工商管理（中外合作办学）（第四学年赴澳大利亚蒙纳士大学学习国外学习阶段学费按协议执行）（中外合作办学）,537,10565.0,0,539
2023,上海,综合,本科批,南京师范大学,海洋科学类,海洋资源与环境,537,10565.0,0,538
2023,上海,综合,本科批,杭州电子科技大学,机械类,工业设计（语种:不限）,537,10565.0,0,0
2023,上海,综合,本科批,南京农业大学,动物医学类,动物医学类（含动物医学、动物药学专业）,537,10565.0,0,542
2023,上海,综合,本科批,华中农业大学,动物生产类,动物科学（国家卓越农林人才计划）,537,10565.0,0,539
2023,上海,综合,本科批,西南财经大学,物流管理与工程类,物流管理（中外合作办学）（运营管理与商务分析方向）（中外合作办学）,537,10565.0,0,538
2023,上海,综合,本科批,安徽医科大学,临床医学类,临床医学（无色盲、色弱）,537,10565.0,0,543
2023,上海,综合,本科批,武汉理工大学,经济学类,经济学类（含经济学、金融学、国际经济与贸易、电子商务专业）,537,10565.0,0,538
2023,上海,综合,本科批,暨南大学,外国语言文学类,翻译（语种:不限在珠海校区）,537,10565.0,0,541
2023,上海,综合,本科批,大连海事大学,数学类,数学类（含数学与应用数学、统计学专业）,537,10565.0,0,538
2023,上海,综合,本科批,同济大学,护理学类,护理学（入学后原则上不实行校内转专业政策）,537,10565.0,0,542
2023,上海,综合,本科批,华东政法大学,中国语言文学类,汉语言文学,537,10565.0,0,541
2023,上海,综合,本科批,郑州大学,生物科学类,生物科学类（含生物技术、生物信息学、生物工程、植物科学与技术专业。色盲、色弱及单色识别不全者不取）,537,10565.0,0,537
2023,上海,综合,本科批,上海大学,环境科学与工程类,环境工程（中外合作办学）（中葡合作）（中外合作办学）,538,10340.0,0,540
2023,上海,综合,本科批,陕西师范大学,计算机类,计算机类（含计算机科学与技术）（创新实验班、人工智能、软件工程专业）,538,10340.0,0,539
2023,上海,综合,本科批,西南交通大学,生物工程类,生物工程（中外合作办学）（中外合作办学）,538,10340.0,0,538
2023,上海,综合,本科批,深圳大学,新闻传播学类,网络与新媒体,538,10340.0,0,541
2023,上海,综合,本科批,西南大学,工商管理类,工商管理类（含工商管理、人力资源管理、会计学、旅游管理专业）,538,10340.0,0,538
2023,上海,综合,本科批,兰州大学,新闻传播学类,新闻传播学类（含新闻学、广告学专业）,538,10340.0,0,539
2023,上海,综合,本科批,西北农林科技大学,动物医学类,动物医学类（含动物医学）（学制5年、动物药学）（学制4年专业）,538,10340.0,0,538
2023,上海,综合,本科批,长安大学,电气类,电气工程及其自动化,538,10340.0,0,538
2023,上海,综合,本科批,南京师范大学,化学类,化学类（含化学）（师范、非师范、应用化学专业）,538,10340.0,0,546
2023,上海,综合,本科批,中国石油大学（北京）,环境科学与工程类,环境科学与工程类（含环境工程、环境科学专业）,538,10340.0,0,538
2023,上海,综合,本科批,郑州大学,自动化类,自动化类（含自动化、生物医学工程、电气工程及其自动化专业）,538,10340.0,0,539
2023,上海,综合,本科批,上海中医药大学,中药学类,中药学（国家级一流本科专业建设点教育部。新农科”建设项目）,538,10340.0,0,543
2023,上海,综合,本科批,大连海事大学,电子信息类,电子信息类（含电子信息工程、电子信息科学与技术、通信工程、光电信息科学与工程专业）,538,10340.0,0,538
2023,上海,综合,本科批,长安大学,计算机类,计算机类（含计算机科学与技术、软件工程、物联网工程专业）,538,10340.0,0,539
2023,上海,综合,本科批,大连海事大学,计算机类,计算机类（含计算机科学与技术、软件工程、数据科学与大数据技术、网络工程、智能科学与技术专业）,538,10340.0,0,539
2023,上海,综合,本科批,江南大学,外国语言文学类,英语（语种:英语）,538,10340.0,0,538
2023,上海,综合,本科批,西交利物浦大学,工商管理类,工商管理类（中外合作办学）（含会计学）（中外合作办学、工商管理）（中外合作办学、人力资源管理）（中外合作办学、国际商务）（中外合作办学、市场营销）（中外合作办学、供应链管理）（中外合作办学专业）（中外合作办学）,538,10340.0,0,540
2023,上海,综合,本科批,西交利物浦大学,建筑类,建筑类（中外合作办学）（含建筑学）（中外合作办学、城乡规划）（中外合作办学专业）（中外合作办学）,538,10340.0,0,539
2023,上海,综合,本科批,杭州电子科技大学,材料类,材料科学与工程（语种:不限）,538,10340.0,0,0
2023,上海,综合,本科批,江南大学,经济与贸易类,国际经济与贸易,538,10340.0,0,539
2023,上海,综合,本科批,长安大学,土木类,道路桥梁与渡河工程,538,10340.0,0,538
2023,上海,综合,本科批,长安大学,机械类,智能车辆工程,538,10340.0,0,538
2023,上海,综合,本科批,长安大学,能源动力类,能源与动力工程,538,10340.0,0,538
2023,上海,综合,本科批,暨南大学,中国语言文学类,汉语国际教育（语种:不限在广园东校区）,538,10340.0,0,539
2023,上海,综合,本科批,河海大学,金融学类,金融工程（大一在南京相应校区，大二起在常州校区）,539,10105.0,0,540
2023,上海,综合,本科批,南京医科大学,口腔医学类,口腔医学,539,10105.0,0,555
2023,上海,综合,本科批,上海戏剧学院,艺术学理论类,艺术管理（办学点在昌林路校区；）,539,10105.0,0,540
2023,上海,综合,本科批,中国石油大学（华东）,计算机类,软件工程,539,10105.0,0,540
2023,上海,综合,本科批,中国石油大学（华东）,机械类,机械类（智能装备工程方向。含机械设计制造及其自动化、车辆工程、智能制造工程专业）,539,10105.0,0,539
2023,上海,综合,本科批,中国医科大学,临床医学类,医学影像学,539,10105.0,0,539
2023,上海,综合,本科批,海南大学,电子信息类,人工智能,539,10105.0,539,539
2023,上海,综合,本科批,暨南大学,化学类,应用化学,539,10105.0,0,541
2023,上海,综合,本科批,暨南大学,工商管理类,工商管理（语种:不限在番禺校区）,539,10105.0,0,540
2023,上海,综合,本科批,武汉理工大学,工商管理类,工商管理类（含市场营销、财务管理、人力资源管理、工商管理、会计学、创业管理专业）,539,10105.0,0,540
2023,上海,综合,本科批,华北电力大学保定校区,能源动力类,能源与动力工程,539,10105.0,0,539
2023,上海,综合,本科批,东华大学,外国语言文学类,日语（外语语种为英语、日语。国家级一流本科专业、国家级特色专业）,539,10105.0,0,540
2023,上海,综合,本科批,中国石油大学（华东）,管理科学与工程类,管理科学与工程类（含工程管理、信息管理与信息系统专业）,539,10105.0,0,539
2023,上海,综合,本科批,西交利物浦大学,电子信息类,电子信息类（中外合作办学）（含计算机科学与技术）（中外合作办学、电子科学与技术）（中外合作办学、电气工程及其自动化）（中外合作办学、通信工程）（中外合作办学、信息与计算科学）（中外合作办学、数字媒体技术）（中外合作办学、工业设计）（中外合作办学、机械电子工程）（中外合作办学、智能制造工程）（中外合作办学、机器人工程）（中外合作办学、物联网工程）（中外合作办学、信息管理与信息系统）（中外合作办学、微电子科学与工程）（中外合作办学专业）（中外合作办学）,539,10105.0,0,544
2023,上海,综合,本科批,西交利物浦大学,金融学类,金融学类（中外合作办学）（含经济学）（中外合作办学、经济与金融）（中外合作办学、精算学）（中外合作办学、金融数学）（中外合作办学专业）（中外合作办学）,539,10105.0,0,542
2023,上海,综合,本科批,西交利物浦大学,外国语言文学类,外国语言文学类（中外合作办学）（含英语）（中外合作办学、翻译）（中外合作办学专业）（语种:英语）（中外合作办学）,539,10105.0,0,540
2023,上海,综合,本科批,云南大学,生物科学类,生物技术（国家生命科学与技术基地班）,539,10105.0,0,544
2023,上海,综合,本科批,上海大学,材料类,材料类（含应用化学、冶金工程、金属材料工程、无机非金属材料工程、高分子材料与工程、化学工程与工艺、食品科学与工程、生物工程、生物制药专业。该专业代表理学工学Ⅱ类，其中冶金工程专业含冶金工程信息管理与信息系统双学士学位项目。按类招生，第一学年末进行专业分流）,539,10105.0,0,544
2023,上海,综合,本科批,西南大学,化工与制药类,制药工程,539,10105.0,0,539
2023,上海,综合,本科批,西南财经大学,管理科学与工程类,信息管理与信息系统（中外合作办学）（信息系统与数据管理方向）（中外合作办学）,539,10105.0,0,540
2023,上海,综合,本科批,西南大学,自动化类,自动化（中外合作办学）（中外合作办学）,540,9864.0,0,540
2023,上海,综合,本科批,南昌大学,电气类,电气工程及其自动化,540,9864.0,0,540
2023,上海,综合,本科批,华北电力大学保定校区,仪器类,测控技术与仪器,540,9864.0,0,540
2023,上海,综合,本科批,华北电力大学保定校区,管理科学与工程类,管理科学与工程类（含信息管理与信息系统、工程造价专业）,540,9864.0,0,540
2023,上海,综合,本科批,中国人民公安大学,法学类,法学,540,9864.0,0,543
2023,上海,综合,本科批,福州大学,电气类,智能电网信息工程,540,9864.0,0,540
2023,上海,综合,本科批,福州大学,机械类,机械设计制造及其自动化,540,9864.0,0,541
2023,上海,综合,本科批,杭州电子科技大学,电子信息类,电子信息类（通信学院。含通信工程、信息对抗技术专业）（语种:不限）,540,9864.0,0,0
2023,上海,综合,本科批,深圳大学,经济与贸易类,国际经济与贸易,540,9864.0,0,541
2023,上海,综合,本科批,福建医科大学,临床医学类,临床医学,540,9864.0,0,548
2023,上海,综合,本科批,中国美术学院,设计学类,艺术设计学（语种:不限在象山校区）,540,9864.0,0,540
2023,上海,综合,本科批,中国石油大学（华东）,电气类,电气工程及其自动化,540,9864.0,0,541
2023,上海,综合,本科批,华中农业大学,生物工程类,生物工程,540,9864.0,0,540
2023,上海,综合,本科批,西南大学,经济学类,经济学类（含经济学、金融学专业）,540,9864.0,0,540
2023,上海,综合,本科批,西南交通大学,土木类,土木工程（中外合作办学）（中外合作办学）,540,9864.0,0,540
2023,上海,综合,本科批,江南大学,法学类,法学,540,9864.0,0,542
2023,上海,综合,本科批,南京航空航天大学,外国语言文学类,英语（含民航业务、国际贸易方向）（语种:英语）,540,9864.0,0,546
2023,上海,综合,本科批,华东政法大学,计算机类,计算机科学与技术（网信安全方向）,540,9864.0,0,543
2023,上海,综合,本科批,福州大学,电子信息类,人工智能,541,9655.0,0,541
2023,上海,综合,本科批,中国石油大学（北京）,化工与制药类,化工与制药类（含化学工程与工艺、能源化学工程专业）,541,9655.0,0,542
2023,上海,综合,本科批,福州大学,计算机类,软件工程（后两年收费标准为13000元/年）,541,9655.0,0,542
2023,上海,综合,本科批,中国石油大学（北京）,经济学类,经济学类（含能源经济、金融学专业）,541,9655.0,0,541
2023,上海,综合,本科批,西南财经大学,工商管理类,市场营销（中外合作办学）（金融服务与营销方向）（中外合作办学）,541,9655.0,0,541
2023,上海,综合,本科批,西南大学,计算机类,软件工程（中外合作办学）（中外合作办学）,541,9655.0,0,541
2023,上海,综合,本科批,南京中医药大学,医学技术类,康复治疗学,541,9655.0,0,543
2023,上海,综合,本科批,华北电力大学保定校区,电子信息类,电子信息类（含电子信息科学与技术、通信工程、集成电路设计与集成系统专业）,541,9655.0,0,541
2023,上海,综合,本科批,东华大学,新闻传播学类,新闻传播学类（含行政管理、法学专业含传播学、公共关系学、教育技术学专业。其中传播学为国家级一流本科专业）,541,9655.0,0,544
2023,上海,综合,本科批,东华大学,社会科学试验班,社会科学试验班,541,9655.0,0,541
2023,上海,综合,本科批,上海理工大学,能源动力类,能源与动力工程,541,9655.0,0,542
2023,上海,综合,本科批,上海理工大学,自动化类,机器人工程,541,9655.0,0,542
2023,上海,综合,本科批,浙江中医药大学,中西医结合类,中西医临床医学（第一学年在富春校区，第二学年起在滨文校区）,541,9655.0,0,541
2023,上海,综合,本科批,华北电力大学保定校区,计算机类,计算机类（智能方向。含人工智能、智能科学与技术专业）,541,9655.0,0,541
2023,上海,综合,本科批,华北电力大学保定校区,自动化类,自动化类,541,9655.0,0,541
2023,上海,综合,本科批,安徽大学,电气类,电气工程及其自动化（语种:不限在磬苑校区）,541,9655.0,0,542
2023,上海,综合,本科批,西南交通大学,材料类,材料科学与工程（中外合作办学）（中外合作办学）,541,9655.0,0,541
2023,上海,综合,本科批,南京航空航天大学,金融学类,金融学,541,9655.0,0,545
2023,上海,综合,本科批,中国矿业大学,管理科学与工程类,大数据管理与应用（单色色盲者可不予录取）,541,9655.0,0,542
2023,上海,综合,本科批,中国矿业大学,电子信息类,人工智能,541,9655.0,0,544
2023,上海,综合,本科批,温州医科大学,临床医学类,临床医学（中外合作办学）（外语单科成绩不低于120分。该专业教学采用英语，非英语语种考生慎报）（中外合作办学）,541,9655.0,0,544
2023,上海,综合,本科批,安徽大学,电子信息类,电子信息工程（语种:不限在磬苑校区）,541,9655.0,0,542
2023,上海,综合,本科批,合肥工业大学,测绘类,遥感科学与技术,541,9655.0,0,542
2023,上海,综合,本科批,杭州电子科技大学,计算机类,计算机类（含计算机科学与技术、软件工程专业）（语种:不限）,541,9655.0,0,0
2023,上海,综合,本科批,上海大学,社会学类,社会学类（含哲学、法学、知识产权、社会学、社会工作、汉语言文学、汉语国际教育、新闻学、广播电视学、广告学、网络与新媒体、会展专业。该专业代表人文社科类。按类招生，第一学年末进行专业分流）,542,9418.0,0,549
2023,上海,综合,本科批,中国矿业大学,电气类,电气工程及其自动化,542,9418.0,0,543
2023,上海,综合,本科批,北京林业大学,电气类,电气工程及其自动化,542,9418.0,0,542
2023,上海,综合,本科批,上海大学,外国语言文学类,英语（外语单科成绩不低于115分）,542,9418.0,0,547
2023,上海,综合,本科批,暨南大学,新闻传播学类,国际新闻与传播（全英语教学）（语种:不限在石牌校区）,542,9418.0,0,542
2023,上海,综合,本科批,上海理工大学,计算机类,数据科学与大数据技术,542,9418.0,0,543
2023,上海,综合,本科批,西南大学,电子信息类,电子信息类（含通信工程、电子信息工程专业）,542,9418.0,0,542
2023,上海,综合,本科批,上海大学,经济与贸易类,国际经济与贸易（办学点在嘉定校区；（中外合作办学）（中澳合作））（中外合作办学）,542,9418.0,0,545
2023,上海,综合,本科批,西南财经大学,金融学类,金融数学（中外合作办学）（金融服务与量化分析方向）（中外合作办学）,542,9418.0,0,542
2023,上海,综合,本科批,东华大学,经济与贸易类,经济与贸易类（含国际经济与贸易、金融学专业）,542,9418.0,0,543
2023,上海,综合,本科批,兰州大学,经济学类,经济学类（含经济学、国际经济与贸易、金融学、金融工程专业）,542,9418.0,0,548
2023,上海,综合,本科批,南京信息工程大学,大气科学类,大气科学类（大气科学专业）,542,9418.0,0,549
2023,上海,综合,本科批,宁波诺丁汉大学,新闻传播学类,传播学（中外合作办学）（外语单科成绩不低于115分）（中外合作办学）,542,9418.0,0,544
2023,上海,综合,本科批,宁波诺丁汉大学,环境科学与工程类,环境科学（中外合作办学）（“2+2”模式。后两年在英国诺丁汉大学就读，学费另计）（中外合作办学）,542,9418.0,0,542
2023,上海,综合,本科批,上海大学,工商管理类,工商管理（办学点在嘉定校区；（中外合作办学）（中澳合作））（中外合作办学）,542,9418.0,0,544
2023,上海,综合,本科批,中国美术学院,机械类,工业设计,542,9418.0,0,546
2023,上海,综合,本科批,合肥工业大学,机械类,机械类（智能制造方向。含机械设计制造及其自动化、飞行器制造工程、智能制造工程专业）,542,9418.0,0,543
2023,上海,综合,本科批,华北电力大学保定校区,电气类,电气工程及其自动化,542,9418.0,0,543
2023,上海,综合,本科批,合肥工业大学,自动化类,自动化,542,9418.0,0,543
2023,上海,综合,本科批,合肥工业大学,电子信息类,微电子科学与工程,542,9418.0,0,543
2023,上海,综合,本科批,合肥工业大学,电气类,电气工程及其自动化,542,9418.0,0,544
2023,上海,综合,本科批,合肥工业大学,土木类,土木类（含土木工程、建筑环境与能源应用工程、给排水科学与工程专业）,542,9418.0,0,542
2023,上海,综合,本科批,合肥工业大学,计算机类,软件工程,542,9418.0,0,542
2023,上海,综合,本科批,西交利物浦大学,数学类,数学类（中外合作办学）（含数学与应用数学）（中外合作办学、数据科学与大数据技术）（中外合作办学专业）（中外合作办学）,543,9179.0,0,547
2023,上海,综合,本科批,中国石油大学（北京）,矿业类,油气储运工程,543,9179.0,0,543
2023,上海,综合,本科批,中南财经政法大学,计算机类,计算机类（含计算机科学与技术、信息安全、信息管理与信息系统、大数据管理与应用）（仅招双学位班、人工智能）（仅招双学位班专业）,543,9179.0,0,544
2023,上海,综合,本科批,宁波诺丁汉大学,外国语言文学类,英语（中外合作办学）（“2+2”模式。含英语与应用语言学、英语语言文学2个方向。后两年在英国诺丁汉大学就读，学费另计。英语单科成绩不低于120分）（语种:英语）（中外合作办学）,543,9179.0,0,543
