MBTI,source,专业名称,专业备注,人数count,分数score,平均分,年份,批次,支持度support,最低位次,最低分,最高分,生源地,科类,累计人数cum,组合/subject_combo,院校名称
,major_line_2023,物流管理与工程类,物流管理,,,473,2023,本科批,,27340,469,0,上海,综合,,,上海工程技术大学
,major_line_2023,外国语言文学类,翻译（语种:英语）,,,473,2023,本科批,,27340,469,0,上海,综合,,,上海工程技术大学
,major_line_2023,纺织类,服装设计与工程（“卓越工程师教育培养计划”试点专业，通过工程教育专业认证，国家级一流本）,,,473,2023,本科批,,27576,468,0,上海,综合,,,上海工程技术大学
,major_line_2023,纺织类,纺织工程,,,470,2023,本科批,,27818,467,0,上海,综合,,,上海工程技术大学
,major_line_2023,纺织类,非织造材料与工程,,,469,2023,本科批,,27818,467,0,上海,综合,,,上海工程技术大学
,major_line_2023,电子信息类,应用电子技术,,,256,2023,专科批,,1036,252,0,上海,综合,,,上海工程技术大学
,major_line_2023,机械设计制造类,机械制造及自动化,,,254,2023,专科批,,1122,251,0,上海,综合,,,上海工程技术大学
,major_line_2023,自动化类,工业机器人技术,,,254,2023,专科批,,1206,250,0,上海,综合,,,上海工程技术大学
,major_line_2023,机械设计制造类,模具设计与制造,,,253,2023,专科批,,1295,249,0,上海,综合,,,上海工程技术大学
,major_line_2023,工商管理类,连锁经营与管理,,,253,2023,专科批,,1367,248,0,上海,综合,,,上海工程技术大学
,major_line_2023,经济贸易类,国际商务（中外合作办学）（旅游及商务管理方向）（中外合作办学）,,,248,2023,专科批,,1367,248,0,上海,综合,,,上海工程技术大学
,major_line_2023,工商管理类,会计学,,,497,2023,本科批,,21430,493,0,上海,综合,,,安徽财经大学
,major_line_2023,金融学类,金融学,,,486,2023,本科批,,23581,484,0,上海,综合,,,安徽财经大学
,major_line_2023,经济与贸易类,经济与贸易类（含国际经济与贸易、贸易经济专业）,,,485,2023,本科批,,23814,483,0,上海,综合,,,安徽财经大学
,major_line_2023,物流管理与工程类,供应链管理,,,490,2023,本科批,,24317,481,0,上海,综合,,,安徽财经大学
,major_line_2023,工商管理类,会计学,,,497,2023,本科批,,21430,493,0,上海,综合,,,安徽财经大学
,major_line_2023,金融学类,金融学,,,486,2023,本科批,,23581,484,0,上海,综合,,,安徽财经大学
,major_line_2023,经济与贸易类,经济与贸易类（含国际经济与贸易、贸易经济专业）,,,485,2023,本科批,,23814,483,0,上海,综合,,,安徽财经大学
,major_line_2023,物流管理与工程类,供应链管理,,,490,2023,本科批,,24317,481,0,上海,综合,,,安徽财经大学
,major_line_2023,外国语言文学类,英语（语种:英语）,,,438,2023,本科批,,35259,434,0,上海,综合,,,桂林电子科技大学
,major_line_2023,计算机类,计算机科学与技术,,,499,2023,本科批,,20181,498,0,上海,综合,,,桂林电子科技大学
,major_line_2023,电子信息类,通信工程,,,485,2023,本科批,,23814,483,0,上海,综合,,,桂林电子科技大学
,major_line_2023,计算机类,软件工程,,,484,2023,本科批,,23814,483,0,上海,综合,,,桂林电子科技大学
,major_line_2023,电子信息类,电子信息工程,,,484,2023,本科批,,24077,482,0,上海,综合,,,桂林电子科技大学
,major_line_2023,机械类,机械设计制造及其自动化,,,477,2023,本科批,,25351,477,0,上海,综合,,,桂林电子科技大学
,major_line_2023,电子信息类,人工智能,,,473,2023,本科批,,26613,472,0,上海,综合,,,桂林电子科技大学
,major_line_2023,外国语言文学类,英语（语种:英语）,,,438,2023,本科批,,35259,434,0,上海,综合,,,桂林电子科技大学
,major_line_2023,计算机类,计算机科学与技术,,,499,2023,本科批,,20181,498,0,上海,综合,,,桂林电子科技大学
,major_line_2023,电子信息类,通信工程,,,485,2023,本科批,,23814,483,0,上海,综合,,,桂林电子科技大学
,major_line_2023,计算机类,软件工程,,,484,2023,本科批,,23814,483,0,上海,综合,,,桂林电子科技大学
,major_line_2023,电子信息类,电子信息工程,,,484,2023,本科批,,24077,482,0,上海,综合,,,桂林电子科技大学
,major_line_2023,机械类,机械设计制造及其自动化,,,477,2023,本科批,,25351,477,0,上海,综合,,,桂林电子科技大学
,major_line_2023,电子信息类,人工智能,,,473,2023,本科批,,26613,472,0,上海,综合,,,桂林电子科技大学
,major_line_2023,材料类,高分子材料与工程,,,453,2023,本科批,,31821,450,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,材料类,材料化学,,,451,2023,本科批,,32023,449,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,计算机科学与技术,,,472,2023,本科批,,28564,464,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,软件工程,,,462,2023,本科批,,29469,460,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,机械类,机械设计制造及其自动化,,,454,2023,本科批,,31584,451,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,网络工程,,,451,2023,本科批,,31584,451,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,数据科学与大数据技术,,,452,2023,本科批,,32023,449,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,自动化类,机器人工程,,,449,2023,本科批,,32023,449,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,管理科学与工程类,信息管理与信息系统,,,451,2023,本科批,,32460,447,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,自动化类,自动化,,,446,2023,本科批,,33766,441,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,机械类,机械电子工程,,,442,2023,本科批,,33766,441,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,电子信息类,通信工程,,,443,2023,本科批,,33965,440,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,网络空间安全,,,443,2023,本科批,,33965,440,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,物理学类,应用物理学,,,440,2023,本科批,,33965,440,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,能源动力类,能源与动力工程,,,452,2023,本科批,,31821,450,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,计算机科学与技术,,,472,2023,本科批,,28564,464,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,软件工程,,,462,2023,本科批,,29469,460,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,机械类,机械设计制造及其自动化,,,454,2023,本科批,,31584,451,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,网络工程,,,451,2023,本科批,,31584,451,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,材料类,高分子材料与工程,,,453,2023,本科批,,31821,450,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,能源动力类,能源与动力工程,,,452,2023,本科批,,31821,450,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,数据科学与大数据技术,,,452,2023,本科批,,32023,449,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,材料类,材料化学,,,451,2023,本科批,,32023,449,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,自动化类,机器人工程,,,449,2023,本科批,,32023,449,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,管理科学与工程类,信息管理与信息系统,,,451,2023,本科批,,32460,447,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,自动化类,自动化,,,446,2023,本科批,,33766,441,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,机械类,机械电子工程,,,442,2023,本科批,,33766,441,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,电子信息类,通信工程,,,443,2023,本科批,,33965,440,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,计算机类,网络空间安全,,,443,2023,本科批,,33965,440,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,物理学类,应用物理学,,,440,2023,本科批,,33965,440,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,外国语言文学类,日语,,,435,2023,本科批,,35697,432,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,外国语言文学类,英语（语种:英语）,,,431,2023,本科批,,36503,428,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,外国语言文学类,日语,,,435,2023,本科批,,35697,432,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,外国语言文学类,英语（语种:英语）,,,431,2023,本科批,,36503,428,0,上海,综合,,,哈尔滨理工大学
,major_line_2023,新闻传播学类,网络与新媒体（中外合作办学）（采用中英双语教学，非英语语种考生慎报）（中外合作办学）,,,454,2023,本科批,,31094,453,0,上海,综合,,,成都大学
,major_line_2023,旅游管理类,会展经济与管理,,,446,2023,本科批,,33094,444,0,上海,综合,,,成都大学
,major_line_2023,外国语言文学类,英语,,,446,2023,本科批,,33327,443,0,上海,综合,,,成都大学
,major_line_2023,工商管理类,工商管理,,,445,2023,本科批,,33327,443,0,上海,综合,,,成都大学
,major_line_2023,新闻传播学类,网络与新媒体（中外合作办学）（采用中英双语教学，非英语语种考生慎报）（中外合作办学）,,,454,2023,本科批,,31094,453,0,上海,综合,,,成都大学
,major_line_2023,旅游管理类,会展经济与管理,,,446,2023,本科批,,33094,444,0,上海,综合,,,成都大学
,major_line_2023,外国语言文学类,英语,,,446,2023,本科批,,33327,443,0,上海,综合,,,成都大学
,major_line_2023,工商管理类,工商管理,,,445,2023,本科批,,33327,443,0,上海,综合,,,成都大学
,major_line_2023,中国语言文学类,汉语国际教育,,,457,2023,本科批,,31347,452,0,上海,综合,,,鲁东大学
,major_line_2023,地理科学类,地理科学,,,448,2023,本科批,,33327,443,0,上海,综合,,,鲁东大学
,major_line_2023,地理科学类,地理信息科学,,,447,2023,本科批,,33327,443,0,上海,综合,,,鲁东大学
,major_line_2023,物流管理与工程类,物流工程,,,443,2023,本科批,,33766,441,0,上海,综合,,,鲁东大学
,major_line_2023,经济学类,经济学,,,443,2023,本科批,,33965,440,0,上海,综合,,,鲁东大学
,major_line_2023,地理科学类,地理科学,,,448,2023,本科批,,33327,443,0,上海,综合,,,鲁东大学
,major_line_2023,地理科学类,地理信息科学,,,447,2023,本科批,,33327,443,0,上海,综合,,,鲁东大学
,major_line_2023,物流管理与工程类,物流工程,,,443,2023,本科批,,33766,441,0,上海,综合,,,鲁东大学
,major_line_2023,中国语言文学类,汉语国际教育,,,457,2023,本科批,,31347,452,0,上海,综合,,,鲁东大学
,major_line_2023,经济学类,经济学,,,443,2023,本科批,,33965,440,0,上海,综合,,,鲁东大学
,major_line_2023,机械类,智能制造工程,,,457,2023,本科批,,31821,450,0,上海,综合,,,重庆理工大学
,major_line_2023,电子信息类,光电信息科学与工程,,,457,2023,本科批,,32023,449,0,上海,综合,,,重庆理工大学
,major_line_2023,工商管理类,会计学,,,474,2023,本科批,,26377,473,0,上海,综合,,,重庆理工大学
,major_line_2023,经济学类,经济学,,,466,2023,本科批,,28788,463,0,上海,综合,,,重庆理工大学
,major_line_2023,工商管理类,工商管理,,,461,2023,本科批,,29706,459,0,上海,综合,,,重庆理工大学
,major_line_2023,工商管理类,会计学,,,474,2023,本科批,,26377,473,0,上海,综合,,,重庆理工大学
,major_line_2023,经济学类,经济学,,,466,2023,本科批,,28788,463,0,上海,综合,,,重庆理工大学
,major_line_2023,工商管理类,工商管理,,,461,2023,本科批,,29706,459,0,上海,综合,,,重庆理工大学
,major_line_2023,机械类,智能制造工程,,,457,2023,本科批,,31821,450,0,上海,综合,,,重庆理工大学
,major_line_2023,电子信息类,光电信息科学与工程,,,457,2023,本科批,,32023,449,0,上海,综合,,,重庆理工大学
,major_line_2023,化工与制药类,化学工程与工艺,,,448,2023,本科批,,32897,445,0,上海,综合,,,沈阳化工大学
,major_line_2023,材料类,高分子材料与工程,,,443,2023,本科批,,33327,443,0,上海,综合,,,沈阳化工大学
,major_line_2023,化学类,应用化学,,,442,2023,本科批,,33766,441,0,上海,综合,,,沈阳化工大学
,major_line_2023,计算机类,计算机科学与技术,,,437,2023,本科批,,35051,435,0,上海,综合,,,沈阳化工大学
,major_line_2023,计算机类,网络工程,,,431,2023,本科批,,36503,428,0,上海,综合,,,沈阳化工大学
,major_line_2023,材料类,高分子材料与工程,,,443,2023,本科批,,33327,443,0,上海,综合,,,沈阳化工大学
,major_line_2023,计算机类,计算机科学与技术,,,437,2023,本科批,,35051,435,0,上海,综合,,,沈阳化工大学
,major_line_2023,计算机类,网络工程,,,431,2023,本科批,,36503,428,0,上海,综合,,,沈阳化工大学
,major_line_2023,化工与制药类,化学工程与工艺,,,448,2023,本科批,,32897,445,0,上海,综合,,,沈阳化工大学
,major_line_2023,化学类,应用化学,,,442,2023,本科批,,33766,441,0,上海,综合,,,沈阳化工大学
,major_line_2023,临床医学类,临床医学（色盲、色弱、近视900度）（含以上者不取）,,,513,2023,本科批,,18118,506,0,上海,综合,,,西南医科大学
,major_line_2023,临床医学类,临床医学（色盲、色弱、近视900度）（含以上者不取）,,,513,2023,本科批,,18118,506,0,上海,综合,,,西南医科大学
,major_line_2023,建筑类,城乡规划,,,451,2023,本科批,,31584,451,0,上海,综合,,,山东建筑大学
,major_line_2023,建筑类,建筑学（中外合作办学）（合作院校为新西兰Unitec理工学院）（中外合作办学）,,,447,2023,本科批,,33564,442,0,上海,综合,,,山东建筑大学
,major_line_2023,管理科学与工程类,工程造价,,,456,2023,本科批,,33766,441,0,上海,综合,,,山东建筑大学
,major_line_2023,建筑类,城乡规划,,,451,2023,本科批,,31584,451,0,上海,综合,,,山东建筑大学
,major_line_2023,建筑类,建筑学（中外合作办学）（合作院校为新西兰Unitec理工学院）（中外合作办学）,,,447,2023,本科批,,33564,442,0,上海,综合,,,山东建筑大学
,major_line_2023,工商管理类,会计学,,,445,2023,本科批,,33564,442,0,上海,综合,,,山东建筑大学
,major_line_2023,管理科学与工程类,工程造价,,,456,2023,本科批,,33766,441,0,上海,综合,,,山东建筑大学
,major_line_2023,工商管理类,会计学,,,445,2023,本科批,,33564,442,0,上海,综合,,,山东建筑大学
,major_line_2023,口腔医学类,口腔医学（卓越医生实验班）,,,525,2023,本科批,,13398,525,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,临床医学（卓越医生实验班）,,,517,2023,本科批,,15390,517,0,上海,综合,,,宁夏医科大学
,major_line_2023,口腔医学类,口腔医学,,,511,2023,本科批,,16921,511,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,临床医学,,,506,2023,本科批,,18898,503,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,医学影像学,,,498,2023,本科批,,21430,493,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,眼视光医学,,,492,2023,本科批,,21695,492,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,麻醉学,,,489,2023,本科批,,22397,489,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,儿科学,,,486,2023,本科批,,23115,486,0,上海,综合,,,宁夏医科大学
,major_line_2023,口腔医学类,口腔医学（卓越医生实验班）,,,525,2023,本科批,,13398,525,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,临床医学（卓越医生实验班）,,,517,2023,本科批,,15390,517,0,上海,综合,,,宁夏医科大学
,major_line_2023,口腔医学类,口腔医学,,,511,2023,本科批,,16921,511,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,临床医学,,,506,2023,本科批,,18898,503,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,医学影像学,,,498,2023,本科批,,21430,493,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,眼视光医学,,,492,2023,本科批,,21695,492,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,麻醉学,,,489,2023,本科批,,22397,489,0,上海,综合,,,宁夏医科大学
,major_line_2023,临床医学类,儿科学,,,486,2023,本科批,,23115,486,0,上海,综合,,,宁夏医科大学
,major_line_2023,化工与制药类,化学工程与工艺,,,451,2023,本科批,,32676,446,0,上海,综合,,,东华理工大学
,major_line_2023,统计学类,统计学,,,448,2023,本科批,,32897,445,0,上海,综合,,,东华理工大学
,major_line_2023,环境科学与工程类,环境工程,,,444,2023,本科批,,33327,443,0,上海,综合,,,东华理工大学
,major_line_2023,工商管理类,工商管理类（含市场营销、会计学、财务管理专业）,,,444,2023,本科批,,33564,442,0,上海,综合,,,东华理工大学
,major_line_2023,经济与贸易类,国际经济与贸易,,,442,2023,本科批,,33766,441,0,上海,综合,,,东华理工大学
,major_line_2023,工商管理类,工商管理类（含市场营销、会计学、财务管理专业）,,,444,2023,本科批,,33564,442,0,上海,综合,,,东华理工大学
,major_line_2023,经济与贸易类,国际经济与贸易,,,442,2023,本科批,,33766,441,0,上海,综合,,,东华理工大学
,major_line_2023,化工与制药类,化学工程与工艺,,,451,2023,本科批,,32676,446,0,上海,综合,,,东华理工大学
,major_line_2023,统计学类,统计学,,,448,2023,本科批,,32897,445,0,上海,综合,,,东华理工大学
,major_line_2023,环境科学与工程类,环境工程,,,444,2023,本科批,,33327,443,0,上海,综合,,,东华理工大学
,major_line_2023,中医学类,中医学,,,512,2023,本科批,,16670,512,0,上海,综合,,,山东中医药大学
,major_line_2023,中西医结合类,中西医临床医学,,,505,2023,本科批,,18398,505,0,上海,综合,,,山东中医药大学
,major_line_2023,中医学类,针灸推拿学,,,503,2023,本科批,,18898,503,0,上海,综合,,,山东中医药大学
,major_line_2023,药学类,药学,,,503,2023,本科批,,18898,503,0,上海,综合,,,山东中医药大学
,major_line_2023,中药学类,中药学,,,499,2023,本科批,,19921,499,0,上海,综合,,,山东中医药大学
,major_line_2023,中医学类,中医学,,,512,2023,本科批,,16670,512,0,上海,综合,,,山东中医药大学
,major_line_2023,中西医结合类,中西医临床医学,,,505,2023,本科批,,18398,505,0,上海,综合,,,山东中医药大学
,major_line_2023,中医学类,针灸推拿学,,,503,2023,本科批,,18898,503,0,上海,综合,,,山东中医药大学
,major_line_2023,药学类,药学,,,503,2023,本科批,,18898,503,0,上海,综合,,,山东中医药大学
,major_line_2023,中药学类,中药学,,,499,2023,本科批,,19921,499,0,上海,综合,,,山东中医药大学
,major_line_2023,中国语言文学类,汉语言文学（师范）,,,499,2023,本科批,,20398,497,0,上海,综合,,,哈尔滨师范大学
,major_line_2023,外国语言文学类,英语（师范）（语种:英语）,,,494,2023,本科批,,23115,486,0,上海,综合,,,哈尔滨师范大学
,major_line_2023,数学类,数学与应用数学（师范）,,,461,2023,本科批,,33965,440,0,上海,综合,,,哈尔滨师范大学
,major_line_2023,电子信息类,电子信息科学与技术,,,435,2023,本科批,,35697,432,0,上海,综合,,,哈尔滨师范大学
,major_line_2023,中国语言文学类,汉语言文学（师范）,,,499,2023,本科批,,20398,497,0,上海,综合,,,哈尔滨师范大学
,major_line_2023,数学类,数学与应用数学（师范）,,,461,2023,本科批,,33965,440,0,上海,综合,,,哈尔滨师范大学
,major_line_2023,电子信息类,电子信息科学与技术,,,435,2023,本科批,,35697,432,0,上海,综合,,,哈尔滨师范大学
,major_line_2023,外国语言文学类,英语（师范）（语种:英语）,,,494,2023,本科批,,23115,486,0,上海,综合,,,哈尔滨师范大学
,major_line_2023,建筑类,建筑学,,,456,2023,本科批,,31347,452,0,上海,综合,,,武汉轻工大学
,major_line_2023,金融学类,金融学（大数据金融实验班）,,,456,2023,本科批,,32236,448,0,上海,综合,,,武汉轻工大学
,major_line_2023,外国语言文学类,外国语言文学类（含英语、翻译专业）（语种:英语）,,,447,2023,本科批,,32676,446,0,上海,综合,,,武汉轻工大学
,major_line_2023,经济与贸易类,国际经济与贸易,,,446,2023,本科批,,32676,446,0,上海,综合,,,武汉轻工大学
,major_line_2023,建筑类,建筑学,,,456,2023,本科批,,31347,452,0,上海,综合,,,武汉轻工大学
,major_line_2023,金融学类,金融学（大数据金融实验班）,,,456,2023,本科批,,32236,448,0,上海,综合,,,武汉轻工大学
,major_line_2023,外国语言文学类,外国语言文学类（含英语、翻译专业）（语种:英语）,,,447,2023,本科批,,32676,446,0,上海,综合,,,武汉轻工大学
,major_line_2023,经济与贸易类,国际经济与贸易,,,446,2023,本科批,,32676,446,0,上海,综合,,,武汉轻工大学
,major_line_2023,地理科学类,地理科学,,,461,2023,本科批,,29246,461,0,上海,综合,,,赣南师范大学
,major_line_2023,化学类,化学,,,461,2023,本科批,,29246,461,0,上海,综合,,,赣南师范大学
,major_line_2023,教育学类,教育技术学,,,436,2023,本科批,,34853,436,0,上海,综合,,,赣南师范大学
,major_line_2023,马克思主义理论类,思想政治教育,,,477,2023,本科批,,25351,477,0,上海,综合,,,赣南师范大学
,major_line_2023,物理学类,物理学,,,434,2023,本科批,,35259,434,0,上海,综合,,,赣南师范大学
,major_line_2023,计算机类,数据科学与大数据技术,,,431,2023,本科批,,35904,431,0,上海,综合,,,赣南师范大学
,major_line_2023,数学类,数学与应用数学,,,430,2023,本科批,,36113,430,0,上海,综合,,,赣南师范大学
,major_line_2023,电子信息类,电子信息工程,,,427,2023,本科批,,36712,427,0,上海,综合,,,赣南师范大学
,major_line_2023,马克思主义理论类,思想政治教育,,,477,2023,本科批,,25351,477,0,上海,综合,,,赣南师范大学
,major_line_2023,中国语言文学类,汉语言文学,,,464,2023,本科批,,29013,462,0,上海,综合,,,赣南师范大学
,major_line_2023,地理科学类,地理科学,,,461,2023,本科批,,29246,461,0,上海,综合,,,赣南师范大学
,major_line_2023,化学类,化学,,,461,2023,本科批,,29246,461,0,上海,综合,,,赣南师范大学
,major_line_2023,外国语言文学类,日语,,,450,2023,本科批,,31821,450,0,上海,综合,,,赣南师范大学
,major_line_2023,教育学类,学前教育,,,448,2023,本科批,,32236,448,0,上海,综合,,,赣南师范大学
,major_line_2023,法学类,法学,,,445,2023,本科批,,33094,444,0,上海,综合,,,赣南师范大学
,major_line_2023,教育学类,教育技术学,,,436,2023,本科批,,34853,436,0,上海,综合,,,赣南师范大学
,major_line_2023,物理学类,物理学,,,434,2023,本科批,,35259,434,0,上海,综合,,,赣南师范大学
,major_line_2023,计算机类,数据科学与大数据技术,,,431,2023,本科批,,35904,431,0,上海,综合,,,赣南师范大学
,major_line_2023,数学类,数学与应用数学,,,430,2023,本科批,,36113,430,0,上海,综合,,,赣南师范大学
,major_line_2023,电子信息类,电子信息工程,,,427,2023,本科批,,36712,427,0,上海,综合,,,赣南师范大学
,major_line_2023,中国语言文学类,汉语言文学,,,464,2023,本科批,,29013,462,0,上海,综合,,,赣南师范大学
,major_line_2023,外国语言文学类,日语,,,450,2023,本科批,,31821,450,0,上海,综合,,,赣南师范大学
,major_line_2023,教育学类,学前教育,,,448,2023,本科批,,32236,448,0,上海,综合,,,赣南师范大学
,major_line_2023,法学类,法学,,,445,2023,本科批,,33094,444,0,上海,综合,,,赣南师范大学
,major_line_2023,外国语言文学类,"阿拉伯语（外语单科成绩不低于90分。办学点：校本部；含人文交流、汉阿翻译拔尖人才实验班两个方向。第三学期初，根据学院分流政策，选拔15-20人分流至阿拉伯语（汉阿翻译拔尖人才实验班,其他学生编入两个自然班级，分流至阿拉伯语）（人文交流））",,,520,2023,本科批,,16172,514,0,上海,综合,,,北京第二外国语学院
,major_line_2023,旅游管理类,旅游管理（外语单科成绩不低于90分。办学点：校本部；旅游规划与开发方向）,,,511,2023,本科批,,16921,511,0,上海,综合,,,北京第二外国语学院
,major_line_2023,外国语言文学类,日语（外语单科成绩不低于90分。办学点：校本部；漫画文创方向）,,,514,2023,本科批,,17631,508,0,上海,综合,,,北京第二外国语学院
,major_line_2023,金融学类,金融学（外语单科成绩不低于90分。办学点：校本部；资本市场与投融资方向）,,,510,2023,本科批,,17863,507,0,上海,综合,,,北京第二外国语学院
,major_line_2023,工商管理类,财务管理（外语单科成绩不低于90分。办学点：校本部；AI财务方向）,,,506,2023,本科批,,18118,506,0,上海,综合,,,北京第二外国语学院
,major_line_2023,工商管理类,财务管理（外语单科成绩不低于90分。办学点：校本部；资本量化分析方向）,,,503,2023,本科批,,18898,503,0,上海,综合,,,北京第二外国语学院
,major_line_2023,旅游管理类,旅游管理（外语单科成绩不低于90分。办学点：校本部；旅游经济战略与管理方向）,,,502,2023,本科批,,19158,502,0,上海,综合,,,北京第二外国语学院
,major_line_2023,旅游管理类,会展经济与管理（外语单科成绩不低于90分。办学点：校本部；国际会展与赛事管理方向）,,,502,2023,本科批,,20181,498,0,上海,综合,,,北京第二外国语学院
,major_line_2023,外国语言文学类,"阿拉伯语（外语单科成绩不低于90分。办学点：校本部；含人文交流、汉阿翻译拔尖人才实验班两个方向。第三学期初，根据学院分流政策，选拔15-20人分流至阿拉伯语（汉阿翻译拔尖人才实验班,其他学生编入两个自然班级，分流至阿拉伯语）（人文交流））",,,520,2023,本科批,,16172,514,0,上海,综合,,,北京第二外国语学院
,major_line_2023,旅游管理类,旅游管理（外语单科成绩不低于90分。办学点：校本部；旅游规划与开发方向）,,,511,2023,本科批,,16921,511,0,上海,综合,,,北京第二外国语学院
,major_line_2023,外国语言文学类,日语（外语单科成绩不低于90分。办学点：校本部；漫画文创方向）,,,514,2023,本科批,,17631,508,0,上海,综合,,,北京第二外国语学院
,major_line_2023,金融学类,金融学（外语单科成绩不低于90分。办学点：校本部；资本市场与投融资方向）,,,510,2023,本科批,,17863,507,0,上海,综合,,,北京第二外国语学院
,major_line_2023,工商管理类,财务管理（外语单科成绩不低于90分。办学点：校本部；AI财务方向）,,,506,2023,本科批,,18118,506,0,上海,综合,,,北京第二外国语学院
,major_line_2023,工商管理类,财务管理（外语单科成绩不低于90分。办学点：校本部；资本量化分析方向）,,,503,2023,本科批,,18898,503,0,上海,综合,,,北京第二外国语学院
,major_line_2023,旅游管理类,旅游管理（外语单科成绩不低于90分。办学点：校本部；旅游经济战略与管理方向）,,,502,2023,本科批,,19158,502,0,上海,综合,,,北京第二外国语学院
,major_line_2023,旅游管理类,会展经济与管理（外语单科成绩不低于90分。办学点：校本部；国际会展与赛事管理方向）,,,502,2023,本科批,,20181,498,0,上海,综合,,,北京第二外国语学院
,major_line_2023,材料类,高分子材料与工程,,,426,2023,本科批,,37730,422,0,上海,综合,,,长春工业大学
,major_line_2023,化工与制药类,化学工程与工艺,,,430,2023,本科批,,36906,426,0,上海,综合,,,长春工业大学
,major_line_2023,材料类,高分子材料与工程,,,426,2023,本科批,,37730,422,0,上海,综合,,,长春工业大学
,major_line_2023,化工与制药类,化学工程与工艺,,,430,2023,本科批,,36906,426,0,上海,综合,,,长春工业大学
,major_line_2023,法学类,法学（民商法方向）,,,539,2023,本科批,,10565,537,0,上海,综合,,,西北政法大学
,major_line_2023,法学类,法学（经济法方向）,,,538,2023,本科批,,10808,536,0,上海,综合,,,西北政法大学
,major_line_2023,法学类,法学（反恐怖主义法方向）,,,537,2023,本科批,,10808,536,0,上海,综合,,,西北政法大学
,major_line_2023,法学类,法学（民商法方向）,,,539,2023,本科批,,10565,537,0,上海,综合,,,西北政法大学
,major_line_2023,法学类,法学（经济法方向）,,,538,2023,本科批,,10808,536,0,上海,综合,,,西北政法大学
,major_line_2023,法学类,法学（反恐怖主义法方向）,,,537,2023,本科批,,10808,536,0,上海,综合,,,西北政法大学
,major_line_2023,工商管理类,会计学,,,454,2023,本科批,,31347,452,0,上海,综合,,,华北水利水电大学
,major_line_2023,经济与贸易类,国际经济与贸易,,,443,2023,本科批,,34170,439,0,上海,综合,,,华北水利水电大学
,major_line_2023,经济学类,经济学,,,444,2023,本科批,,34431,438,0,上海,综合,,,华北水利水电大学
,major_line_2023,工商管理类,市场营销,,,442,2023,本科批,,34431,438,0,上海,综合,,,华北水利水电大学
,major_line_2023,土木类,建筑环境与能源应用工程,,,438,2023,本科批,,34625,437,0,上海,综合,,,华北水利水电大学
,major_line_2023,统计学类,统计学,,,434,2023,本科批,,35904,431,0,上海,综合,,,华北水利水电大学
,major_line_2023,工商管理类,会计学,,,454,2023,本科批,,31347,452,0,上海,综合,,,华北水利水电大学
,major_line_2023,经济与贸易类,国际经济与贸易,,,443,2023,本科批,,34170,439,0,上海,综合,,,华北水利水电大学
,major_line_2023,经济学类,经济学,,,444,2023,本科批,,34431,438,0,上海,综合,,,华北水利水电大学
